VariableName,VarUnits,SampleMedium,DataType,ValueType,TimeSupport,TimeUnits,Speciation,SiteName,SiteCode,Latitude,Longitude,GeneralCategory,NoDataValue
Precipitation,millimeter,Precipitation,Incremental,Field Observation,1,day,Not Applicable,"IOWA CITY MUNI AP             ",GHCN:USW00014937,41.6328,-91.5431,Climate,-9999
UTCTimeStamp,LocalTimestamp,UTCOffset,Value,MethodDescription,QualityControlLevel,ValueAccuracy,CensorCode,OffsetValue,OffsetDescription,OffsetUnit,Qualifier,QualifierDescription,SourceDescription,SourceLink,Citation
2015-08-15 00:00:00,2015-08-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-08-16 00:00:00,2015-08-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-08-17 00:00:00,2015-08-17 00:00:00,0,10.7,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-08-18 00:00:00,2015-08-18 00:00:00,0,8.9,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-08-19 00:00:00,2015-08-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2015-08-20 00:00:00,2015-08-20 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-08-21 00:00:00,2015-08-21 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-08-22 00:00:00,2015-08-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-08-23 00:00:00,2015-08-23 00:00:00,0,2.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-08-24 00:00:00,2015-08-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-08-25 00:00:00,2015-08-25 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-08-26 00:00:00,2015-08-26 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-08-27 00:00:00,2015-08-27 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-08-28 00:00:00,2015-08-28 00:00:00,0,29.7,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-08-29 00:00:00,2015-08-29 00:00:00,0,2.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-08-30 00:00:00,2015-08-30 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-08-31 00:00:00,2015-08-31 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-01 00:00:00,2015-09-01 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-02 00:00:00,2015-09-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-03 00:00:00,2015-09-03 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-04 00:00:00,2015-09-04 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-05 00:00:00,2015-09-05 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-06 00:00:00,2015-09-06 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-07 00:00:00,2015-09-07 00:00:00,0,14,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-08 00:00:00,2015-09-08 00:00:00,0,6.4,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-09 00:00:00,2015-09-09 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-10 00:00:00,2015-09-10 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2015-09-11 00:00:00,2015-09-11 00:00:00,0,1,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-12 00:00:00,2015-09-12 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-13 00:00:00,2015-09-13 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-14 00:00:00,2015-09-14 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-15 00:00:00,2015-09-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-16 00:00:00,2015-09-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-17 00:00:00,2015-09-17 00:00:00,0,25.4,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-18 00:00:00,2015-09-18 00:00:00,0,37.6,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-19 00:00:00,2015-09-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-20 00:00:00,2015-09-20 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-21 00:00:00,2015-09-21 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-22 00:00:00,2015-09-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-23 00:00:00,2015-09-23 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-24 00:00:00,2015-09-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-25 00:00:00,2015-09-25 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-26 00:00:00,2015-09-26 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-27 00:00:00,2015-09-27 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-28 00:00:00,2015-09-28 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-29 00:00:00,2015-09-29 00:00:00,0,7.9,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-09-30 00:00:00,2015-09-30 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-01 00:00:00,2015-10-01 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-02 00:00:00,2015-10-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-03 00:00:00,2015-10-03 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-04 00:00:00,2015-10-04 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-05 00:00:00,2015-10-05 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-06 00:00:00,2015-10-06 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-07 00:00:00,2015-10-07 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-08 00:00:00,2015-10-08 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2015-10-09 00:00:00,2015-10-09 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-10 00:00:00,2015-10-10 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-11 00:00:00,2015-10-11 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-12 00:00:00,2015-10-12 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-13 00:00:00,2015-10-13 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-14 00:00:00,2015-10-14 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-15 00:00:00,2015-10-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-16 00:00:00,2015-10-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-17 00:00:00,2015-10-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-18 00:00:00,2015-10-18 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-19 00:00:00,2015-10-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-20 00:00:00,2015-10-20 00:00:00,0,42.9,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-21 00:00:00,2015-10-21 00:00:00,0,4.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-22 00:00:00,2015-10-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-23 00:00:00,2015-10-23 00:00:00,0,4.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-24 00:00:00,2015-10-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-25 00:00:00,2015-10-25 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-26 00:00:00,2015-10-26 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-27 00:00:00,2015-10-27 00:00:00,0,30,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-28 00:00:00,2015-10-28 00:00:00,0,6.6,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-29 00:00:00,2015-10-29 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-30 00:00:00,2015-10-30 00:00:00,0,1.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-10-31 00:00:00,2015-10-31 00:00:00,0,7.9,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-01 00:00:00,2015-11-01 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-02 00:00:00,2015-11-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-03 00:00:00,2015-11-03 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-04 00:00:00,2015-11-04 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-05 00:00:00,2015-11-05 00:00:00,0,7.9,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-06 00:00:00,2015-11-06 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-07 00:00:00,2015-11-07 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-08 00:00:00,2015-11-08 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-09 00:00:00,2015-11-09 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-10 00:00:00,2015-11-10 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-11 00:00:00,2015-11-11 00:00:00,0,22.6,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-12 00:00:00,2015-11-12 00:00:00,0,1.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-13 00:00:00,2015-11-13 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-14 00:00:00,2015-11-14 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-15 00:00:00,2015-11-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-16 00:00:00,2015-11-16 00:00:00,0,1.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-17 00:00:00,2015-11-17 00:00:00,0,21.6,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-18 00:00:00,2015-11-18 00:00:00,0,2.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-19 00:00:00,2015-11-19 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-20 00:00:00,2015-11-20 00:00:00,0,6.9,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-21 00:00:00,2015-11-21 00:00:00,0,2,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-22 00:00:00,2015-11-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-23 00:00:00,2015-11-23 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-24 00:00:00,2015-11-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-25 00:00:00,2015-11-25 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-26 00:00:00,2015-11-26 00:00:00,0,41.1,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-27 00:00:00,2015-11-27 00:00:00,0,1.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-28 00:00:00,2015-11-28 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-29 00:00:00,2015-11-29 00:00:00,0,1.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-11-30 00:00:00,2015-11-30 00:00:00,0,11.7,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-01 00:00:00,2015-12-01 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-02 00:00:00,2015-12-02 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-03 00:00:00,2015-12-03 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-04 00:00:00,2015-12-04 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-05 00:00:00,2015-12-05 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-06 00:00:00,2015-12-06 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-07 00:00:00,2015-12-07 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-08 00:00:00,2015-12-08 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-09 00:00:00,2015-12-09 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-10 00:00:00,2015-12-10 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-11 00:00:00,2015-12-11 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-12 00:00:00,2015-12-12 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-13 00:00:00,2015-12-13 00:00:00,0,40.4,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-14 00:00:00,2015-12-14 00:00:00,0,7.9,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-15 00:00:00,2015-12-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-16 00:00:00,2015-12-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-17 00:00:00,2015-12-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-18 00:00:00,2015-12-18 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-19 00:00:00,2015-12-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-20 00:00:00,2015-12-20 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2015-12-21 00:00:00,2015-12-21 00:00:00,0,12.4,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-22 00:00:00,2015-12-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-23 00:00:00,2015-12-23 00:00:00,0,7.6,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-24 00:00:00,2015-12-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-25 00:00:00,2015-12-25 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-26 00:00:00,2015-12-26 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-27 00:00:00,2015-12-27 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-28 00:00:00,2015-12-28 00:00:00,0,18.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-29 00:00:00,2015-12-29 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2015-12-30 00:00:00,2015-12-30 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2015-12-31 00:00:00,2015-12-31 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-01-01 00:00:00,2016-01-01 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-02 00:00:00,2016-01-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-03 00:00:00,2016-01-03 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-04 00:00:00,2016-01-04 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-05 00:00:00,2016-01-05 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-06 00:00:00,2016-01-06 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-01-07 00:00:00,2016-01-07 00:00:00,0,2.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-08 00:00:00,2016-01-08 00:00:00,0,2.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-09 00:00:00,2016-01-09 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-01-10 00:00:00,2016-01-10 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-11 00:00:00,2016-01-11 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-01-12 00:00:00,2016-01-12 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-01-13 00:00:00,2016-01-13 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-14 00:00:00,2016-01-14 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-15 00:00:00,2016-01-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-16 00:00:00,2016-01-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-01-17 00:00:00,2016-01-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-01-18 00:00:00,2016-01-18 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-19 00:00:00,2016-01-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-01-20 00:00:00,2016-01-20 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-21 00:00:00,2016-01-21 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-22 00:00:00,2016-01-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-23 00:00:00,2016-01-23 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-24 00:00:00,2016-01-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-25 00:00:00,2016-01-25 00:00:00,0,2.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-26 00:00:00,2016-01-26 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-01-27 00:00:00,2016-01-27 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-28 00:00:00,2016-01-28 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-29 00:00:00,2016-01-29 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-30 00:00:00,2016-01-30 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-01-31 00:00:00,2016-01-31 00:00:00,0,2,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-01 00:00:00,2016-02-01 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-02 00:00:00,2016-02-02 00:00:00,0,6.6,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-03 00:00:00,2016-02-03 00:00:00,0,0.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-04 00:00:00,2016-02-04 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-02-05 00:00:00,2016-02-05 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-06 00:00:00,2016-02-06 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-07 00:00:00,2016-02-07 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-02-08 00:00:00,2016-02-08 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-02-09 00:00:00,2016-02-09 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-02-10 00:00:00,2016-02-10 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-11 00:00:00,2016-02-11 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-02-12 00:00:00,2016-02-12 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-02-13 00:00:00,2016-02-13 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-14 00:00:00,2016-02-14 00:00:00,0,2.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-15 00:00:00,2016-02-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-16 00:00:00,2016-02-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-02-17 00:00:00,2016-02-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-18 00:00:00,2016-02-18 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-19 00:00:00,2016-02-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
